external_gene_name	entrezgene_id
GYPE	2996
CYP2W1	54905
MIR5094	100847059
RP11-22C11.2	100288748
MIR5009	100846993
PCNAP1	359806
PPP2R3B	28227
GABRB3	2562
MIR3174	100422841
RP11-363D24.1	101928720
LINC00589	619351
TNFAIP8L3	388121
GRIPAP1	56850
MYO5B	4645
GGT5	2687
AC145110.1	101929450
RP11-26M5.2	101929341
RPS18	6222
FHDC1	85462
KIAA0101	9768
RP11-588P8.1	101929353
SOD1	6647
EMCN-IT3	100874275
PTPRC	5788
C7orf50	101930223
MIR1255A	100302193
RCL1	10171
VPS33B	26276
LY6G5B	58496
PPP1R16A	84988
SCOC	60592
SHOX	6473
MIR3150A	100500907
AP001627.1	101928284
OSBPL2	9885
PNRC2	55629
CCR8	1237
SACS	26278
ZNF252P-AS1	286103
WDR89	112840
GPR146	115330
MIR5692B	100847013
GYPB	2994
LY6G5C	80741
STX16	8675
LINC00893	100131434
SGPP1	81537
GK3P	2713
CRLF2	64109
SRSF10	100996657
MIR578	693163
SLC25A38	54977
TRIM2	23321
C20orf194	25943
B3GALT4	8705
SLC6A11	6538
RP11-328K4.1	101929448
RP11-340B18.1	101928151
FAM198B	51313
CABLES1	91768
C2	717
RP11-94H18.1	101929470
RPSA	574040
SCAF4	57466
SLC35G5	646000
GALNT9	50614
PI4KAP1	728233
TNFRSF19	55504
KB-1047C11.2	100616530
AC004053.1	101929468
KB-1047C11.1	619344
IL2	3558
C8orf12	83656
HDAC8	55869
FAM183CP	286135
SPECC1L	23384
PBX3	5090
RP11-31K23.1	100500773
MIR4660	100616350
WDR46	9277
MIR32	407036
MIR3148	100422876
RP11-111E14.1	101928988
PCIF1	63935
LINC00322	100126693
AC004069.2	101929491
FAM167A	83648
CYP19A1	1588
CA1	759
AP001046.5	101928399
GPER1	2852
MIR3927	100500898
EDNRA	1909
AP001046.6	400870
JAK2	3717
LINC00319	284836
EEPD1	80820
RP11-10A14.5	101929128
MIR548M	100313772
SSX9	280660
MIR1272	100302184
RP11-387D10.3	101929765
LINC00313	114038
ABHD16A	7920
RP11-115J16.1	157273
RNU5A-1	26831
MIPEP	4285
PNLIPRP1	5407
RNU5B-1	26832
MND1	84057
TRIP4	9325
RNU6-19P	100873754
IL21	59067
PRC1-AS1	100507118
MIR4511	100616379
ZFAND2A	90637
MIR3672	100500869
BLK	640
AP001053.11	284837
AC068831.10	101926911
RNU105C	26766
PBX2	5089
RBPMS-AS1	100128750
MIR4311	100422905
RP13-895J2.7	101928416
ADORA2A	135
SCARNA14	692149
TYRO3	7301
RP11-661P17.1	101926928
TMEM144	55314
CLGN	1047
KB-1208A12.3	26775
PNLIPRP2	5408
LRRC37A5P	101930365
MIR4512	100616149
SNORD18C	595100
HUNK	30811
SNORD18B	595099
SNORD18A	595098
ZNF335	63925
MIR4668	100616114
BBS12	166379
SBF1P1	100133234
C1QTNF9B	387911
CHD3	1107
CSF2RA	1438
RP11-763K15.1	100507166
CAMKK1	84254
SLC6A1	6529
INSL6	11172
ZNF609	23060
CPA5	93979
RP11-10A14.7	101929167
MIS18A	54069
UPB1	51733
IQCH-AS1	100506686
INSL4	3641
RP11-205M3.3	100506085
FGF2	2247
ADRM1	11047
GATA4	2626
MVB12B	89853
GLDN	342035
CCDC11	220136
QDPR	5860
RLN2	6019
LINC00894	100272228
RP11-789C1.1	101928223
CPA1	1357
ARHGEF38-IT1	100874374
TMEM191A	84222
RP11-322J23.1	100506107
MRAP	56246
RLN1	6013
FAM225B	100128385
RP11-344G13.1	100506122
UNCX	340260
MIR597	693182
RP11-34F13.2	101929076
RP11-45L9.1	101929529
TMEM241	85019
RNU6-1	101954271
SNORD54	26795
POTEH	23784
BPTF	2186
FAM225A	286333
MANSC4	100287284
RP11-717H13.1	101928288
PLGRKT	55848
GPT	2875
RP11-710F7.3	101929577
LINC00599	406907
SDR16C6P	442388
XXbac-B135H6.15	101928891
CEP41	95681
LINC00930	100144604
THAP7-AS1	439931
MIR1302-6	100302140
GUCD1	83606
ZSCAN25	221785
TMEM184C	55751
TRIM27	5987
RP11-286E11.1	101929595
TUBA3FP	113691
NPEPL1	100652930
RN7SL2	378706
URB1	9875
LY6G6F	259215
KIAA0922	23240
MEGF11	84465
RP11-58E21.4	100506446
MIR649	693234
RP11-542P2.1	152586
CCL8	6355
P2RX6P	440799
RP5-842K16.1	401410
CD274	29126
MIR5692A2	100847066
PFDN6	102465501
RP11-300J18.1	101928791
MIR5692C2	100847017
ATRN	8455
LEF1-AS1	641518
RP11-58E21.3	100506499
KIAA0125	101926972
MIR455	619556
MICALL2	79778
LMX1B	4010
BCRP2	400892
LINC01146	283587
ASB9P1	728619
RP11-17A4.2	101929415
MIR2114	100313839
AC013394.2	100507217
GPSM3	63940
DNAJC5G	285126
MIR548T	100422849
USP46-AS1	643783
GMPS	8833
NUDT6	11162
MEST	4232
OR11H1	81061
PTGES3	10728
LINC00968	100507632
DANCR	57291
LETM2	137994
CCT8L2	150160
KDM7A	80853
SNRPD3	6634
MIR4449	100616436
PDCD1LG2	80380
XKR3	100996296
SNORA26	677810
ANAPC13	25847
IL3RA	3563
MIR3175	100422995
NEIL2	252969
ZNF311	282890
SV2B	9899
ESRRB	2103
MIR4312	100422971
RP11-752D24.3	152578
RPL34-AS1	285456
LY6G6D	58530
FRS2	10818
C10orf82	143379
AF196972.9	101927635
ZBTB43	23099
C1QTNF9	338872
CLMN	79789
PTCHD3	374308
MIR4330	100422930
LNX1-AS1	100873939
GLIPR1L1	256710
LINC00277	283673
NPFFR2	10886
RP11-78H18.2	8899
OR9A2	135924
GAB4	128954
SCFD1	23256
HSPA12A	259217
AL359736.1	542767
TTC14	151613
FAM230C	26080
OR6V1	346517
RP11-523L1.2	101928748
LNX1-AS2	100873955
PTPRG-AS1	100506994
SYP-AS1	100873921
KLHL42	57542
PIP	5304
RP11-317M11.1	100506444
RP11-284G10.1	101928775
ELMOD2	255520
LINC00474	58483
SPATA32	124783
C17orf58	284018
ZBTB34	403341
CCL13	6357
EVA1C	59271
PRMT10	90826
RPL21P44	402176
MIR3609	100500819
NOTCH4	4855
SLC25A6	293
ASTE1	28990
ZBTB12	221527
GABRA5	2558
PARP4	143
CA3	761
AC004893.11	101927550
HRH1	3269
SLCO3A1	28232
MIR3146	100422967
C3orf14	57415
MIR196A2	406973
GYPA	2993
SPATA5	166378
C6orf25	80739
KPNA2	3838
EGFEM1P	93556
HOXC-AS2	100874364
RP11-356K23.1	101928817
RP11-95M5.1	152274
TFE3	7030
LAMA5	3911
TAS2R39	259285
RP11-264C15.2	100128505
RERG-AS1	100873980
LRRC61	65999
FGD5-AS1	100505641
CLRN2	645104
HAND2-AS1	79804
ACOT13	55856
DMXL2	23312
ATP5G1	516
EFCAB3	146779
GDF2	2658
MYH16	84176
MIR4286	100422982
ARL14	80117
KCNH3	23416
XRCC6P5	442459
MIR599	693184
OAZ2	4947
MIR875	100126309
CA2	760
GDF10	2662
MIR4504	100616261
RXRB	6257
KDM1B	221656
TCF19	6941
RAB18	22931
MSRB3	253827
PPM1L	151742
MIR1273A	100302165
SNORA70C	100124538
BTAF1	9044
RP11-513O17.2	101929436
PTHLH	5744
MIR598	693183
AMZ2	51321
KIAA1432	57589
ZBED6CL	113763
AF131215.6	101929269
IL1F10	84639
MIR4471	100616451
FOXL2	668
SFMBT2	57713
RP11-500B12.1	101928797
MIR558	693143
LAP3	51056
MIR4765	100616219
CFB	629
BRI3BP	140707
DEFB133	403339
DNAJC9-AS1	414245
LINC00486	285045
RARRES2	5919
RP11-14C22.6	101929332
MIR5092	100847039
ASMTL	8623
IL17RA	23765
TCP10L	140290
EMX2OS	196047
WEE2-AS1	285962
RP11-152N13.5	101929112
SAMD14	201191
AP001055.6	101928576
AL121656.5	100271832
RP11-192P3.4	101929352
PCDHGC5	56097
SERPINE2	5270
DEFB114	245928
ZEB1-AS1	101930234
ANKRD22	118932
CEP63	80254
RP11-302J23.1	441374
ZNF514	84874
HNRNPA1P26	3178
ADAMTS3	9508
RXFP1	59350
RBPMS2	348093
LZTS2	84445
SLC25A46	91137
RALGPS1	9649
MMP9	4318
RP11-513O17.3	286177
IER3	8870
FEZF2	55079
USP27X-AS1	158572
LINC00588	26138
SLC47A2	146802
SP5	389058
SEC24B-AS1	100533182
RP11-192P3.5	100505502
UCP1	7350
PPP1R9B	84687
PPP1CB	5500
MIR224	407009
NLGN4Y-AS1	100874056
C3orf72	401089
AP001065.2	101928607
RP11-756K15.2	101929488
ERICH2	285141
RP11-472N13.3	101930664
MYADML	151325
RP11-420L9.4	101927867
MFSD3	113655
SNRPC	6631
MIR576	693161
LRRC3-AS1	100861510
GGT1	728441
RP11-257I8.2	101927421
RP11-257I8.1	401397
MIR452	574412
AC005062.2	101927668
NACAP1	83955
PRR23A	729627
OAS1	4938
CTD-2016O11.1	101928741
LY6G6C	80740
FDFT1	2222
ATG7	10533
RNU6-35P	100873750
ALDH8A1	64577
MIR147A	406939
PIK3R6	146850
ABCA5	23461
DNPH1	10591
RP11-5P22.3	101928769
KB-1562D12.1	101927172
ARMC3	219681
RP1-315G1.3	101928402
AF131216.6	101929290
BZW1	9689
CD300LF	146722
CTB-109A12.1	101927675
NBPF22P	285622
RP3-400B16.1	100507506
C21orf59	56683
CCL1	6346
GABRG3	2567
CECR6	27439
TDH	157739
MIR5680	100847001
MIR4279	100422874
STAMBPL1	57559
RP3-527G5.1	101927888
WASH4P	102466751
PTK2	5747
PIF1	80119
MIR551B	693136
RP11-570K4.1	101929535
TLR2	7097
B3GALNT1	8706
RGL2	5863
PNPLA1	285848
LAMB4	22798
MIR532	693124
MIR297	100126354
C17orf102	400591
MIR188	406964
LGALS17A	400696
CD81-AS1	101927682
RP11-368I23.2	100507661
MIR500A	574502
MRPS22	56945
GRM1	2911
MIR362	574030
CDKL3	51265
ADCY10P1	221442
MIR501	574503
CYP3A5	1577
ARHGAP10	79658
GSTM2P1	442245
MIR500B	100422911
CASP4	837
MIR660	724030
TMEM9B	56674
JUND	3727
RPL19	6143
MIR502	574504
KCNK7	10089
TMEM132E	124842
RP3-430A16.1	101927913
MIR5695	100847016
C11orf31	280636
AC105053.3	284950
IL22RA2	116379
RP11-428J1.5	100129461
MIR579	693164
P2RY8	286530
RP11-27I1.4	100288842
RNF175	285533
ATP12A	479
PLD1	5337
SCRN3	79634
DDAH2	23564
EN1	2019
MIR1538	100302119
LSM4	25804
CYP2A6	1548
TSPEAR-AS1	54082
COPG2	26958
AATK	9625
FBL	2091
MIR3691	100500900
PHLDA2	7262
TRAF3IP2-AS1	643749
RP1-232P20.1	101927972
TREML3P	340206
SLC22A25	387601
RPL21P75	100131205
SH2B1	25970
AACS	65985
PCMT1	5110
C6orf10	10665
RP11-347K2.2	101928436
MACC1-AS1	100874041
CTD-2218G20.2	340113
PNISR	25957
PSMD5-AS1	253039
NOS1	4842
MIR3607	100500805
TBC1D9	23158
AKAP17A	8227
SNORD94	692225
POLR3K	51728
AC005083.1	100506098
TREML5P	221438
KIR3DL2	727787
ST8SIA2	8128
MIR4421	100616189
MIR140	406932
AL773604.8	101928689
RP1-256G22.2	101927950
HILS1	373861
CTC-493L21.1	100505878
MIR641	693226
RP11-328M4.2	101060264
RP11-452L6.7	101928829
ITGB2-AS1	100505746
MIR4779	100616159
CCDC24	149473
PDXDC2P	283970
MIR548AD	100616475
GRAMD3	65983
BTN2A2	10385
RP11-893F2.6	101927230
ERMP1	79956
TAS2R40	259286
NBPF15	284565
SNRNP25	79622
KPNB1	3837
MIR4641	100616178
C1orf50	100129924
RP11-506B6.6	101927640
CYP2G1P	22952
CCDC61	729440
C6orf62	81688
RP11-164C12.2	100996663
MAP3K11	4296
AC015971.2	101928133
FAM24B	196792
MIR5683	102466866
FOXN3-AS1	400236
NRG1-IT1	100856811
RP11-693J15.5	100507616
RP11-434D9.1	101928858
MUC5AC	4586
PGPEP1	54858
LY86-AS1	285780
PPM1B	5495
AC006552.1	339978
PPFIA4	8497
FAM136A	100287852
CTD-3049M7.1	101927091
CAP1	10487
GSN-AS1	57000
RP11-364B6.1	100129138
MIR5192	100847087
OCA2	4948
REXO1L1P	100288562
MIR765	768220
RP11-13E5.2	101928495
XX-FW84067D5.1	729516
KCNAB1	7881
GAD1	2571
NRG1-IT3	100874286
ZEB2-AS1	100303491
REXO1L11P	101929627
PHKG1P1	5260
RP11-756H20.1	101927460
RP11-1023L17.1	100653061
CASP5	838
BTNL2	56244
GSTK1	373156
MIR4280	100422887
ATP6V0D2	245972
ASMT	438
RP11-251P6.1	101928476
AC010090.1	101928455
CTC-339D2.1	102546228
CYCSP52	360155
CYP2B7P	1556
GGTA1P	2681
KIF6	221458
RP3-429O6.1	101930126
RP11-115C10.1	101929427
SNORA77	677843
RP11-85G21.2	101928202
RP11-76E17.3	101927153
GRID1	2894
ZNF733P	643955
SRD5A3-AS1	100506462
CACNA1G-AS1	253962
KIRREL3-AS2	100874251
AC007391.2	101929542
CECR5	27440
CTD-2643K12.2	101927129
GDF15	9518
RP11-367G18.1	101927686
REPIN1	29803
TEX41	401014
GFRA4	64096
NRIP3	56675
CTD-2643K12.3	101927112
MMACHC	25974
MBD1	4152
RP11-1023L17.2	646652
DEFB113	245927
SOWAHD	347454
MIR761	100313892
MIR24-2	407013
SLC12A5	57468
MIR548I1	100302204
FAM24A	118670
MIR27A	407018
RPL39	6170
TIAL1	7073
RP1-249H1.4	285758
SFRP2	6423
LA16c-395F10.2	101929458
OR2L1P	26247
TIAM2	26230
DEFB110	245913
MIR23A	407010
RP11-137L10.6	101929145
RP11-345F18.1	644145
SCG3	29106
MIR181C	406957
HHIP	64399
RP11-544L8__B.4	285759
SPDYA	245711
MIR181D	574457
LINC00211	101929559
LA16c-329F2.1	101929480
TMEM51-AS1	200197
RHBDF1	64285
ANGPTL2	23452
AC009501.4	100132215
MIR3167	100422918
RP5-1120P11.1	101929705
C6orf222	389384
MIR3177	100423012
KCTD21-AS1	100289388
DIAPH1	1729
PIP5K1P1	206426
LRRC25	126364
KIRREL3-AS3	283165
OR2M1P	388762
MIR302B	442894
RP5-1120P11.3	101929683
CTD-2517O10.6	101929704
XX-DJ76P10__A.2	101929501
RP3-399L15.3	101927794
CTB-55O6.12	100507373
AF131216.5	100129129
CTD-2576F9.1	440311
CTC-228N24.1	728586
VAV3-AS1	100873946
RP1-302G2.5	101929726
RMDN2-AS1	101410544
HULC	728655
RP11-404O13.1	646268
KB-1639H6.4	379034
RP3-467K16.2	101927417
MIR367	442912
MIR302D	442896
RP11-314C16.1	100506207
MIR3151	100422992
MOBP	4336
PSKH2	85481
MIR302A	407028
RP11-74C13.3	101929441
MIR302C	442895
RP11-452H21.4	101928865
MIR4647	100616124
OR2W1	26692
TRIM15	89870
CTD-2536I1.1	400456
RP11-483I13.2	400768
MIR4642	100616352
RP11-318M2.2	101927343
SLC22A9	114571
MAP4K4	9448
RNU6-30P	100873747
RP11-843A23.1	101928896
OR2B3	442184
CYP1B1-AS1	285154
PGLYRP1	8993
UBE2Z	65264
PRDX1	5052
MIR586	693171
SLC37A3	84255
DEFB112	245915
RECQL4	9401
HRAS	3265
SLC30A5	64924
OR2J3	442186
LINC00924	145820
FAM211B	388886
CTB-22K21.2	101927253
IGFBP7-AS1	255130
XX-CR54.3	646627
OR2J2	26707
IFNGR1	3459
NAP1L4	4676
CTD-2337I7.1	101928921
LINC00208	83655
TSGA13	114960
SLC39A7	7922
HLA-DRA	3122
FAM124B	79843
CCDC120	90060
TFAP2D	83741
IGFL4	444882
PCNXL3	399909
CCT2	10576
TFAP2A-AS1	100130275
OR10C1	442194
RP11-795J1.1	101926898
MIR3124	100422879
CTD-2339F6.1	286178
LINC00487	400941
CCDC23	374969
CTC-228N24.3	101930640
DHRSX	207063
PCP2	126006
IL1RN	3557
ACD	65057
RP11-446F17.3	101926934
RP11-319E12.1	101928851
NR2F2-AS1	644192
IGFL3	388555
MIR105-1	406897
MT-RNR2	100616263
OR11A1	26531
PABPC1P2	728773
LINC00518	221718
MT-ND1	4535
ETAA1	54465
RP3-365O12.2	101926962
RP11-79C6.3	100506406
RP11-169K16.9	729614
MIR767	768215
MT-ND2	4536
TTLL11-IT1	401550
MIR105-2	406898
ARHGAP27	201176
CYP2A7	1549
ADAM33	80332
MT-CO1	4512
MIR580	693165
MIR1273F	100616156
MIR4478	100616312
MIR5095	100616458
DCHS2	54798
MT-CO2	4513
LEMD1-AS1	284576
MIR1273G	100616145
MT-ATP8	4509
SYNE2	23224
MT-ATP6	4508
VASH1	22846
MIR135B	442891
RP11-707M1.1	440040
MARCO	8685
MT-CO3	4514
OR2H1	26716
RP11-576D8.4	284577
PTPN20B	101930271
MIR5689	100846998
SYNJ1	8867
MT-ND3	4537
BTBD18	643376
MIR4277	100422966
ERAP2	64167
MT-ND4L	4539
HOXC-AS1	100874363
LINC00163	727699
MT-ND4	4538
U66059.29	730441
RP1-290I10.5	101928106
RP11-168K9.2	101929473
RP11-360O19.4	101928124
MT-ND5	4540
RAB32	10981
ZBED1	9189
MT-ND6	4541
COX18	285521
RP11-716D16.1	101929528
OR11H12	440153
MT-CYB	4519
RP3-486I3.7	100506496
LINC00162	378825
CASC2	255082
MIR4782	100616208
SPATA42	642864
RP11-421M1.8	100506379
RNF150	57484
RP11-480C22.1	101929497
PIWIL3	440822
CTC-548K16.1	101928845
TMEM161B-AS1	100505894
CTD-2194D22.2	101929034
MDGA2	161357
AC104653.1	101060091
RP11-276H7.2	101927479
NACA	4666
RASGRP2	10235
IFRG15	163590
RP5-1024G6.5	100507564
NELFE	100302242
SLC6A9	6536
MAS1L	116511
ERMAP	114625
POTEG	728378
AC105402.4	101928553
MIR1469	100302258
MIR639	693224
RP11-486A14.2	643339
CTA-134P22.2	100131825
ELOVL2-AS1	100506409
ANO7P1	101927507
AC004057.1	441502
RPS21	6227
STXBP2	6813
LINC01104	150577
SNORA10	574042
SCUBE2	57758
CLIC1	1192
SNORA64	26784
RP11-1007G5.2	101929517
RNF144A-AS1	386597
LYSMD2	256586
SGCA	6442
YBX3P1	440359
FOXN3-AS2	29018
AC010982.1	440900
RP11-834C11.14	3222
C1D	10438
STAC2	342667
SNHG9	677844
RP11-148L24.1	101928509
KIAA0895	23366
HLA-DRB3	3125
HSD17B8	7923
MIR615	693200
SCARNA2	677766
RIOK3	8780
RP11-834C11.3	440101
CNOT8	9337
CD99	4267
DEK	7913
AC093822.1	100996902
MCRS1	10445
SLC25A3P1	163742
NBPF16	728936
MIR4276	100423042
RP11-834C11.7	101928930
SNORD13	692084
PRAF2	11230
SUMO2	101929087
CSAG4	100130935
MIR197	406974
MIR1225	100188847
HSP90AB1	3326
HRASLS5	117245
GDNF-AS1	100861519
MYOG	4656
RNF17	56163
TSPY6P	7258
DPP10-AS3	101927591
RP11-25K19.1	100505501
AKR1A1	10327
CLUHP3	100132341
LINC00642	400238
CTD-2194D22.4	101929081
TRIM54	57159
BRD7P3	23629
CROCCP3	114819
MIR4516	101927469
MIR3180-5	100500916
TGFA	7039
RP11-304L19.5	100507303
DPP10-AS1	389023
KCNQ1OT1	101927338
MIR4781	100616315
GARNL3	84253
SNORD60	26788
TSEN2P1	80746
KIAA2026	158358
NPS	594857
RP11-834C11.6	100240734
RP11-210H10__A.1	100287632
SNORD90	692206
AC099342.1	101927769
KCNQ1DN	55539
RP11-125M16.1	101928309
MPG	4350
MIR4773-2	100616418
DBIL5P2	100169989
TTBK1	84630
RP11-355O1.11	101928954
LRRC56	115399
MIR577	693162
MIR548B	693128
SNORA54	677833
FOXI2	399823
SLC7A13	157724
MIR301B	100126318
ADORA1	134
FAM41AY1	100302526
RP3-417L20.4	101927020
MIR130B	406920
ADGB	79747
KCNC4-AS1	100873974
RP11-719J20.1	101927048
RP11-397G17.1	100505985
CTD-2207A17.1	101929745
LINC00698	285401
RP5-1074L1.1	440600
MIR4740	100616294
MIR548A3	693127
RNF41	10193
MIR3186	100422944
EGFLAM-AS4	100852408
7SK	101928885
MIR3144	100422951
CLRN3	119467
TMOD2	29767
SIPA1	6494
RP11-175K6.1	101927740
TSPY10	100289087
PRAMENP	649179
MRGPRG-AS1	283303
CASP1	834
CCT6B	10693
HLA-DRB1	100996809
RP11-574O7.1	101927392
INTS1	26173
AC125232.1	285074
LAMTOR5-AS1	101410535
TAPBP	6892
CADPS	8618
CYP2B6	1555
MIR600HG	693185
MIR4422	100616272
RNU1-1	26870
EGFLAM-AS2	100506475
LINC01108	102216342
MIR3184	100423003
BRAP	8315
LINC01133	100505633
ZNF691	51058
RP11-330A16.1	101928354
SGSM1	129049
METTL2A	339175
MYBPH	4608
RP11-163N6.2	100505532
AC008697.1	285626
CCDC39	101928882
MIR601	693186
TSSC2	101060060
UPF3B	65109
MIR1178	100302274
DCLRE1A	9937
SSBP4	170463
CROCCP2	84809
FAM66D	100132923
RING1	6015
HLA-DQA1	100509457
PPIAL4C	100996725
C15orf32	145858
RP11-536C5.7	729867
RP11-135A24.2	102031319
CYMP	643160
PAFAH1B3	5050
SPRY1	10252
JARID2-AS1	100506681
MLANA	2315
AC008703.1	285627
RP3-335N17.2	101927082
LIFR-AS1	100506495
C1orf132	407025
FAM231D	100996721
RP11-85O21.2	100505588
RP11-401E14.2	101928406
RP11-1236K1.8	392196
MIR206	406989
SPATA8-AS1	100652749
MIR4639	100616269
NUP155	9631
MIR133B	442890
GLIPR1L2	144321
FCGBP	8857
OR7E12P	10821
RP11-462L8.1	101929475
AC011343.1	101927766
NXF4	55999
RP11-532N4.2	101927990
RP11-470L19.2	440602
TERC	7012
HTR5BP	101929908
TRAM2-AS1	401264
FAM174B	400451
LGALS12	85329
RP11-284N8.3	3738
AC007246.3	728730
FCGR1A	2210
RP13-726E6.2	101927708
MST1P2	101930052
MYRIP	25924
RP11-510H23.1	7955
RP11-241G9.3	101928924
BX322557.10	642852
FGFR1	2260
CABLES2	81928
C10orf88	80007
PLRG1	5356
FAM86JP	100125556
RP5-1051D14.1	100506899
RP1-152L7.5	730101
NPRL3	8131
ANKRD50	57182
UHRF1BP1	54887
WAPAL	23063
RP11-385M4.1	100509303
RP11-379K17.4	100128164
PLEKHO2	80301
LINC00309	150992
RP11-378I13.1	101929757
CHI3L1	1116
CTC-498M16.2	102546226
RP1-293L8.2	643623
WDR45	11152
RP11-544M22.1	101928372
CECR1	51816
COL6A4P1	344875
DDR1	780
GABBR1	2550
LINC00316	388830
RP11-848G14.5	101929573
IGF2BP2	10644
PDZD7	79955
TRPC2	7221
AADACL2	344752
ZNF775	285971
SLC2A1	6513
ZNF2	7549
LSM2	57819
RP11-122C5.1	101926904
RP11-744N12.3	101929538
ANAPC10	10393
COL18A1-AS2	100874236
PTPRE	5791
GUSBP3	100049076
MIR5187	100847090
RP11-372M18.2	101929476
LYRM9	201229
SENCR	100507392
COL18A1-AS1	378832
CHIAP2	149620
MIR588	693173
FAM90A2P	729689
NUP85	79902
TMOD3	29766
MIR181A2	406954
DAB1-AS1	101930545
MIR548A1	693125
CCDC150	284992
IGFL2	147920
RP11-373E16.3	101928583
MIR181B2	406956
MIR205HG	406988
RP11-454C18.2	101928142
MUC5B	727897
PRR19	284338
LRP11	84918
CTD-2147F2.2	101927286
VPS52	6293
RANBP6	26953
MIR569	693154
MIR708	100126333
MIR4433	102465833
MIR5579	100847000
LINC00167	440072
CTD-2078B5.2	101926940
RP11-461F11.3	101927310
SYNPR-AS1	100874016
MIR1972-2	100422922
NR3C2	4306
RP11-1078H9.5	101928909
PRR23B	389151
UCN	7349
RP11-73B2.2	101929050
LINC00483	55018
HLA-DQB1	101060835
OLIG3	167826
XG	100132596
FAT4	79633
HSPA7	3311
PRR23C	389152
CCDC148-AS1	554201
ZNF330	27309
TMEM145	284339
RP11-686G23.2	101928944
KLF14	136259
RP11-661G16.2	101928883
MIR940	100126328
PDE7B	27115
TBC1D7	51256
IGFL1	374918
CTA-293F17.1	101927811
MIR3677	100500812
DUSP14	11072
MIR4717	100616241
AC005042.4	100129029
THOC7-AS1	100874039
IL33	90865
SNORA11B	100124539
TRMT61B	55006
RP4-592A1.2	204
TNFAIP3	7128
POU5F1	5460
RP11-179A16.1	101928989
HERC2	101930157
MIR548AG1	100616450
RBBP8NL	140893
ABCA17P	650655
LINC01135	100131060
CHD2	1106
RP11-423C15.3	51145
RPL31P11	641311
CTB-41I6.1	101928235
RP4-625H18.2	100506885
ANKDD1A	348094
SNORD70	692110
RP11-574K11.28	729096
ASXL2	55252
MIR4300	100422823
RP11-806K15.1	101928590
ESPNP	284729
ALDH1L1-AS1	100874204
SNORD11B	100113392
RP11-85B7.2	101928266
RP11-343J18.1	101929116
HIST2H2BF	440689
SNORD11	692058
NLK	51701
CCNY	219771
WDR92	116143
NRON	641373
ETV7	51513
MIR4260	100422894
ALDH1L1-AS2	100862662
RHOB	388
RP1-28O10.1	101930244
RELA	5970
COPB2	9276
DDX21	9188
CUL3	8452
RP11-890B15.2	100507431
MIR1470	100302127
RPL23P8	222901
BMS1P4	9790
MIR146A	406938
RP11-71E19.1	644662
SERTAD4-AS1	574036
HIST2H3D	653604
MIR4654	100616386
PARD6A	50855
NAA10	8260
MIR556	693141
PPT1	5538
PGCP1	441897
RP11-103C16.2	101928140
RP11-71E19.5	100506907
AC093901.1	100506797
HIST2H4A	554313
AC009506.1	643072
RP11-470E16.1	729467
HS1BP3	64342
WWP1	11059
GNAS	2778
MIR3142	100422938
LEO1	123169
C11orf35	256329
RP11-296I10.6	100506060
NHLRC2	374354
RP11-347H15.5	441601
SNHG8	100093630
ATP2A1	487
MIR4711	100616409
RP4-782L23.1	101926944
SNORA70E	100379250
RP11-109J4.1	285629
OAS3	4940
RAB30-AS1	100506233
MIR4785	100616364
CASC15	401237
TPD52L3	89882
LINC01099	101928656
MIR4714	100616432
RP11-436K8.1	101926964
PAXBP1	94104
HMCES	56941
MPV17	4358
TRIM26	7726
RP11-267N12.1	101928404
HLA-DQA2	3118
MIR4633	100616175
AC013275.2	101927734
MIR4460	100616325
TMEM211	255349
HSP90B2P	7190
LINC00461	645323
AC009299.3	100996579
AC011526.1	100505495
AC016738.3	101927142
LINC00467	84791
RP11-267N12.3	8490
HIF3A	64344
GATA5	140628
CHIT1	1118
SNORA65	26783
MIR3911	100500872
LINC00290	728081
LINC01160	100129269
FAM85A	619423
RP5-833A20.1	645030
CASC14	729177
MGA	23269
MIR3960	100616250
MSH5	4439
RP11-430G17.1	414927
GPR155	151556
NEK11	79858
CEP170P1	645455
RP11-715J22.2	729652
RP11-104D21.3	101926971
FAM212B-AS1	100506343
HIST2H2AA3	723790
MIR3178	100422974
RP11-299H21.1	100506286
KIAA1671	100996283
AHCTF1P1	285116
SNORD89	692205
SKIV2L	6499
UHRF2	115426
MIR3116-2	100422946
MIR5696	100847007
MEGF8	1954
RP11-727A23.5	100506282
MIR3675	100500876
KCND3-IT1	100874295
POTEM	641455
USP48	84196
U1	101927806
GYG2	8908
RP11-354K1.1	101929499
FBXL20	84961
ISYNA1	51477
CDY1B	253175
FAM183A	440585
SLC8A1-AS1	100128590
AC007365.1	339807
HBZ	3050
PSMD6-AS2	100507062
PITPNC1	26207
PSMC4	5704
RP11-122M14.1	91548
TMEM139	135932
ANLN	54443
RAET1E	135250
SLC25A1P2	100506447
HMGA2	8091
MIR4672	100616429
RP11-129B22.1	100652759
MAPK6	5597
RP11-506O24.1	100505795
RP11-230B22.1	400756
LINC00994	100287879
RP11-380J14.1	400743
LRRC14	9684
KLF17	128209
MIR3972	100616188
RN7SK	125050
FAM66A	100133172
PRICKLE2-AS2	100874242
ZBTB22	9278
AC022182.3	100130298
SLC2A8	29988
COL1A1	1277
HLA-DQB2	3120
HBM	3042
CENPJ	55835
PRICKLE2-AS3	100874243
DNM1P46	196968
MERTK	10461
